epoch,step,train_acc,train_loss,val_acc,val_loss,sharpness,l2_norm,lr
1500,15010,0.6719104308390023,1.4271380305290222,0.5096351399220688,2.8830355167388917,-0.07433999553319802,311.8444732427597,0.001
1600,16010,0.6715561224489796,1.427376890182495,0.5092809068366986,2.8809654712677,-0.03494268921044944,318.4424228668213,0.001
1700,17010,0.6719458616780045,1.4272136092185974,0.5105207226354942,2.849994730949402,0.049561038893589475,324.46997821331024,0.001
1800,18010,0.6719104308390023,1.426090157032013,0.5106978391781792,2.84207661151886,-0.022951713576808447,329.5127846002579,0.001
1900,19010,0.6716269841269841,1.4264636158943176,0.5108395324123273,2.8330504417419435,-0.09576374990268913,334.55778408050537,0.001
2000,20010,0.6714498299319728,1.426631784439087,0.5128586609989373,2.817964029312134,0.14369999140007939,336.4787838459015,0.001
2100,21010,0.6712726757369615,1.4260724306106567,0.5117251151257527,2.8236661195755004,0.08101370868107345,338.97706711292267,0.001
2200,22010,0.6713789682539683,1.4259870171546936,0.5132483173928445,2.8062475442886354,-0.05941264541561304,344.8958476781845,0.001
2300,23010,0.672016723356009,1.4256305336952209,0.5131066241586965,2.803955602645874,-0.03204731212411132,349.52806544303894,0.001
2400,24010,0.6718041383219955,1.425229549407959,0.5137442437123627,2.801596665382385,0.12648451233053828,350.9062820672989,0.001
2500,25010,0.6716978458049887,1.4251452326774596,0.5127523910733263,2.796893572807312,-0.010112886325687279,355.92414259910583,0.001
2600,26010,0.671875,1.4247243762016297,0.5143818632660291,2.787091875076294,-0.0636715115796247,360.1377583146095,0.001
2700,27010,0.6718395691609977,1.4245943188667298,0.5142047467233439,2.78135986328125,0.08881673937214131,363.88446468114853,0.001
2800,28010,0.6716978458049887,1.424951195716858,0.5139567835635849,2.7876728534698487,-0.10641454100795897,366.7940694093704,0.001
2900,29010,0.6714498299319728,1.4245159864425658,0.5148777895855473,2.7753670692443846,-0.0603355906141506,363.9896903038025,0.001
3000,30010,0.671485260770975,1.4240813851356506,0.5148069429684733,2.787186932563782,0.030092952361717384,368.0580978989601,0.001
3100,31010,0.6720875850340136,1.424320673942566,0.5144527098831031,2.7803373098373414,0.02404613582198834,368.7334902882576,0.001
3200,32010,0.672016723356009,1.424275290966034,0.5140984767977329,2.783302593231201,-0.021812678939828925,372.1087139248848,0.001
3300,33010,0.671485260770975,1.4242696642875672,0.5151965993623805,2.774989438056946,-0.035106019835049,374.0922304391861,0.001
3400,34010,0.6719104308390023,1.424186110496521,0.5151965993623805,2.7706873416900635,-0.0740980056280772,373.47671741247177,0.001
3500,35010,0.6719812925170068,1.424275553226471,0.5147715196599363,2.7767869234085083,-0.03874904469591728,375.82259917259216,0.001
3600,36010,0.6719812925170068,1.4237153291702271,0.5145589798087141,2.7767379760742186,-0.039781852578061105,377.6264362335205,0.001
3700,37010,0.6718395691609977,1.4238854765892028,0.5173574211831385,2.761431360244751,-0.016326021024719896,379.3257074356079,0.001
3800,38010,0.6718395691609977,1.4240109086036683,0.5150194828196953,2.773119807243347,0.08312650403085822,376.12062191963196,0.001
3900,39010,0.6718395691609977,1.4236616492271423,0.516400991852639,2.76196231842041,0.08147015073557339,378.1871145963669,0.001
4000,40010,0.6719104308390023,1.4233752131462096,0.5173574211831385,2.7509415626525877,-0.13325257180913816,380.2671904563904,0.001
4100,41010,0.6717687074829932,1.4230295062065124,0.5167198016294722,2.7461559057235716,-0.06048643014657475,381.45466339588165,0.001
4200,42010,0.6718041383219955,1.4233155250549316,0.5176762309599716,2.7504828691482546,-0.06995916764562014,382.9917182326317,0.001
4300,43010,0.6715561224489796,1.4231071829795838,0.5168260715550832,2.750911092758179,0.06668145298294204,384.73984730243683,0.001
4400,44010,0.6716624149659864,1.4223853707313538,0.5188097768331562,2.7445968627929687,-0.16403848348439795,381.7304975390434,0.001
4500,45010,0.671485260770975,1.422801399230957,0.5179596174282678,2.751523971557617,-0.10302357738727103,382.5578845143318,0.001
4600,46010,0.6715206916099773,1.4228058099746703,0.518207580588027,2.737229514122009,0.08254246992156442,382.4639514684677,0.001
4700,47010,0.6715915532879818,1.4231361389160155,0.518561813673397,2.748627471923828,0.07798472780167387,382.8413854241371,0.001
4800,48010,0.6718041383219955,1.4230051994323731,0.5180658873538788,2.7437408924102784,-0.04167364020035677,383.77953857183456,0.001
4900,49010,0.6715915532879818,1.4230779767036439,0.5187743535246192,2.7365137577056884,0.06455409622909307,384.8501309156418,0.001
5000,50010,0.6719458616780045,1.4230180263519288,0.5197307828551186,2.740071415901184,0.07378087415832282,385.68338710069656,0.001
5100,51010,0.6716624149659864,1.4226649165153504,0.5192348565356004,2.737851142883301,0.07197209408846539,386.22936725616455,0.001
5200,52010,0.671733276643991,1.4228119373321533,0.518490967056323,2.743579649925232,-0.1023696830042972,386.16136837005615,0.001
5300,53010,0.6716269841269841,1.4225804328918457,0.5179241941197308,2.74360613822937,-0.0024665748278639094,386.1510286331177,0.001
5400,54010,0.6715915532879818,1.4229597091674804,0.5181367339709528,2.7459840774536133,-0.07233246844322888,386.33586966991425,0.001
5500,55010,0.6716624149659864,1.4227166175842285,0.5179950407368048,2.742504024505615,-0.0743111428059793,385.7332770228386,0.001
5600,56010,0.6716269841269841,1.4221514344215394,0.5206872121856181,2.729560112953186,-0.1603345106936332,384.38743364810944,0.001
5700,57010,0.6715561224489796,1.4229968547821046,0.518207580588027,2.7478511095047,-0.03976757437662836,381.0565575361252,0.001
5800,58010,0.671733276643991,1.4228407859802246,0.5194473963868226,2.7357186317443847,-0.008264552520121102,381.8394320011139,0.001
5900,59010,0.671733276643991,1.4223478794097901,0.5196953595465816,2.739497494697571,0.04284607297800196,382.1106750369072,0.001
6000,60010,0.6715561224489796,1.4224552154541015,0.5189868933758413,2.7396573305130003,-0.061429809503996555,382.5350678563118,0.001
6100,61010,0.671733276643991,1.4219794988632202,0.5196953595465816,2.7338255405426026,0.011457568345085392,382.4114094376564,0.001
6200,62010,0.6718041383219955,1.4226019144058228,0.520332979100248,2.7377583980560303,-0.0489568790729568,382.5582099556923,0.001
6300,63010,0.6719104308390023,1.4224060773849487,0.5218207580588027,2.733332562446594,0.04063972450212392,378.8394047021866,0.001
6400,64010,0.6716624149659864,1.4226295471191406,0.5209351753453773,2.7304280042648315,0.053787602036684826,380.2978523373604,0.001
6500,65010,0.6716269841269841,1.4223049998283386,0.5207934821112292,2.7249239444732667,-0.11722021066004117,381.33967423439026,0.001
6600,66010,0.6716269841269841,1.42236385345459,0.5195890896209706,2.7343984603881837,0.005079866599743945,381.7204006910324,0.001
6700,67010,0.6716978458049887,1.4223090648651122,0.52054551895147,2.736025500297546,0.05858324452113464,381.3326755166054,0.001
6800,68010,0.6715915532879818,1.4221888065338135,0.520332979100248,2.7414606332778932,-0.07709841367474814,381.9425987005234,0.001
6900,69010,0.6716978458049887,1.4223265409469605,0.5201558625575629,2.743631148338318,-0.10580980745009845,382.2538724541664,0.001
7000,70010,0.6719812925170068,1.4226888418197632,0.5206872121856181,2.742845129966736,-0.0732680452267964,382.8150796890259,0.001
7100,71010,0.6718041383219955,1.4219862341880798,0.5202267091746369,2.742226815223694,0.03591572618351668,382.58802050352097,0.001
7200,72010,0.6717687074829932,1.4224477410316467,0.5198724760892668,2.737697148323059,0.010888370726930906,381.76770919561386,0.001
7300,73010,0.6719104308390023,1.422925639152527,0.52054551895147,2.741045665740967,0.05984909615424015,382.24683088064194,0.001
7400,74010,0.6718395691609977,1.42230886220932,0.520403825717322,2.7448208332061768,0.12483668184425614,380.9778236746788,0.001
7500,75010,0.6716978458049887,1.421985423564911,0.5196599362380446,2.7452157497406007,0.06218418279081231,381.524642765522,0.001
7600,76010,0.6718395691609977,1.4220518231391908,0.5202267091746369,2.7468817949295046,0.029458360846222127,381.19766068458557,0.001
7700,77010,0.671733276643991,1.4220049977302551,0.5210768685795253,2.740022802352905,-0.056997138163931996,380.25638395547867,0.001
7800,78010,0.671733276643991,1.4222374439239502,0.5194473963868226,2.74915189743042,-0.06905683951968754,380.6599658727646,0.001
7900,79010,0.6716624149659864,1.4219674110412597,0.5208643287283032,2.7445113897323608,0.11087612125476587,379.17639791965485,0.001
8000,80010,0.671733276643991,1.4221575617790223,0.5201204392490258,2.7488845109939577,-0.019215949790735543,378.54383689165115,0.001
8100,81010,0.6714143990929705,1.4222272753715515,0.5209705986539143,2.746029567718506,0.023653274377440046,379.2342521548271,0.001
8200,82010,0.6716269841269841,1.4220587134361267,0.5206163655685441,2.7467848300933837,0.015890975479514624,380.40294152498245,0.001
8300,83010,0.6716624149659864,1.4218201398849488,0.5208643287283032,2.7437207221984865,-0.10577346544502464,378.2974222898483,0.001
8400,84010,0.6718041383219955,1.4234423995018006,0.5209705986539143,2.7483707666397095,-0.06535574755089647,379.0152549147606,0.001
8500,85010,0.6716978458049887,1.4223483204841614,0.5207226354941552,2.7431575536727903,-0.05678854934548189,378.42003536224365,0.001
8600,86010,0.6717687074829932,1.4218220233917236,0.520510095642933,2.7522339105606077,-0.06333280280623355,378.61610931158066,0.001
8700,87010,0.671875,1.421998107433319,0.5209705986539143,2.747813081741333,-0.07981066818053727,376.1165366768837,0.001
8800,88010,0.6717687074829932,1.421454083919525,0.5214311016648955,2.74241361618042,-0.005803141752904788,375.13450586795807,0.001
8900,89010,0.6715915532879818,1.4224692225456237,0.5205809422600071,2.7530601978302003,0.06438812493022195,375.9110028743744,0.001
9000,90010,0.6718041383219955,1.4221618175506592,0.5210414452709883,2.743312621116638,-0.010815631798608498,375.83149379491806,0.001
9100,91010,0.6716269841269841,1.4221853375434876,0.520474672334396,2.7574185609817503,-0.057551762702012135,377.192531645298,0.001
9200,92010,0.6719104308390023,1.4207298278808593,0.5227771873893021,2.7334086656570435,0.14806306868438443,376.0021640062332,0.001
9300,93010,0.6716624149659864,1.4219366192817688,0.5219270279844137,2.7515771865844725,0.015603305198233237,374.8579393029213,0.001
9400,94010,0.6716978458049887,1.421941304206848,0.5218207580588027,2.7385966300964357,-0.08222235186574327,373.37935906648636,0.001
9500,95010,0.6716978458049887,1.4222598910331725,0.5214665249734325,2.7417250633239747,-0.06126872201175957,374.4963929653168,0.001
9600,96010,0.6719104308390023,1.4214105367660523,0.5225292242295431,2.7458268642425536,-0.16075118344489997,374.81055814027786,0.001
9700,97010,0.671485260770975,1.4221266627311706,0.5211477151965994,2.751585674285889,-0.09422285346374479,376.0136148929596,0.001
9800,98010,0.6718041383219955,1.4220126867294312,0.5214311016648955,2.7462508201599123,0.08172685262662654,371.5034512281418,0.001
9900,99010,0.671733276643991,1.4223976373672484,0.5215019482819695,2.7525942087173463,-0.05822970360785031,370.4879915714264,0.001
10000,100010,0.6720521541950113,1.4216981887817384,0.5222812610697839,2.751396584510803,0.10284513015324726,369.7417026758194,0.001
10100,101010,0.6718395691609977,1.4218569636344909,0.5210060219624513,2.7523406028747557,-0.042947937769133505,371.20092844963074,0.001
10200,102010,0.6720875850340136,1.421388041973114,0.5213602550478215,2.757711172103882,-0.061358690388673746,371.50729739665985,0.001
10300,103010,0.6715206916099773,1.4216739296913148,0.5219978746014878,2.7537031888961794,0.019445039365358092,369.04100382328033,0.001
10400,104010,0.672016723356009,1.4216137409210206,0.5210768685795253,2.758737254142761,-0.0015877952393066304,367.59839272499084,0.001
10500,105010,0.6717687074829932,1.4213041424751283,0.5216436415161176,2.753039336204529,0.038359994730683175,369.967591047287,0.001
10600,106010,0.6718395691609977,1.4219383239746093,0.5220687212185618,2.7577136993408202,-0.017661215182351923,369.3623442053795,0.001
10700,107010,0.6719104308390023,1.4214266538619995,0.5206517888770811,2.757420516014099,0.01057991191532478,370.90017622709274,0.001
10800,108010,0.6715206916099773,1.4219041228294373,0.5228480340063762,2.7554667472839354,0.054760443412070495,367.8392154574394,0.001
10900,109010,0.672016723356009,1.42152396440506,0.5216082182075806,2.756350350379944,0.0011445767707848357,365.8124648332596,0.001
11000,110010,0.6715206916099773,1.4210699915885925,0.5230251505490613,2.7469461441040037,0.04008836520229198,367.441160261631,0.001
11100,111010,0.6718395691609977,1.4233375906944274,0.5194119730782855,2.782201957702637,-0.03342585719659839,363.73083901405334,0.001
11200,112010,0.6719812925170068,1.4215056657791139,0.5211831385051364,2.755635070800781,0.04391050334401638,363.0876997113228,0.001
11300,113010,0.6716269841269841,1.4208548665046692,0.5241232731137088,2.738246202468872,-0.02137229998953586,361.6134363412857,0.001
11400,114010,0.6716269841269841,1.42165846824646,0.5236627701027275,2.745342803001404,-0.03646281140900361,354.48878687620163,0.001
11500,115010,0.6716624149659864,1.4250202775001526,0.5212894084307474,2.750459146499634,0.01956622101790457,353.86810821294785,0.001
11600,116010,0.6718395691609977,1.421079444885254,0.526425788168615,2.7232168197631834,-0.09595624521476424,348.43533259630203,0.001
11700,117010,0.671875,1.4221484780311584,0.5237690400283387,2.744198226928711,0.08029300533768917,346.1706218123436,0.001
11800,118010,0.671733276643991,1.421140694618225,0.5250797024442083,2.7286778926849364,-0.005933358470781662,348.10495841503143,0.001
11900,119010,0.6716269841269841,1.4206670761108398,0.5288345731491322,2.700315833091736,0.04741768087269063,346.20651853084564,0.001
12000,120010,0.6718395691609977,1.4206912636756897,0.5294013460857244,2.700741481781006,0.10143581282441876,344.9077752828598,0.001
12100,121010,0.6714143990929705,1.4235082983970642,0.5274530641161884,2.7109068632125854,0.03596778327648416,344.1049920320511,0.001
12200,122010,0.6718041383219955,1.4209938883781432,0.5309599716613532,2.6935072422027586,-0.05467450209476993,339.37405228614807,0.001
12300,123010,0.6717687074829932,1.4228299975395202,0.5301452355650018,2.6967944860458375,0.08748834310940133,337.62621480226517,0.001
12400,124010,0.6718395691609977,1.4218366622924805,0.5294013460857244,2.7006909370422365,0.011306256584315236,334.4242835044861,0.001
12500,125010,0.671875,1.4216152548789978,0.5307120085015941,2.6947808265686035,0.011820616131361974,335.6276348233223,0.001
12600,126010,0.6715561224489796,1.42168790102005,0.5335104498760184,2.6721683025360106,-0.022195327565343755,333.7309764623642,0.001
12700,127010,0.6720875850340136,1.4208626389503478,0.5363088912504428,2.6614317178726195,-0.08719591460362917,334.4372855424881,0.001
12800,128010,0.6716269841269841,1.4204882860183716,0.538646829613886,2.651046705245972,-0.019840243636614106,332.8699312210083,0.001
12900,129010,0.671485260770975,1.4249702095985413,0.5312433581296493,2.6957212686538696,-0.12104570934591669,333.22739601135254,0.001
13000,130010,0.6717687074829932,1.4220799684524537,0.5324123273113709,2.6914663791656492,0.04625032575160226,329.8029968738556,0.001
13100,131010,0.6715206916099773,1.42153240442276,0.5407013815090329,2.6307652235031127,0.08278352877305184,328.12927198410034,0.001
13200,132010,0.6715915532879818,1.421578288078308,0.5425788168614949,2.6178465366363524,0.036627079071333384,325.191180229187,0.001
13300,133010,0.671733276643991,1.4213517785072327,0.5436415161176054,2.6148684501647947,-0.04492218977650064,324.58176922798157,0.001
13400,134010,0.6715561224489796,1.4214215278625488,0.5499114417286575,2.5746108531951903,-0.044615086288949266,323.4031550884247,0.001
13500,135010,0.6716269841269841,1.4216205954551697,0.5515054906128233,2.5641903400421144,-0.08966891114970213,323.645733833313,0.001
13600,136010,0.6716269841269841,1.4230690956115724,0.5504427913567127,2.5794520139694215,-0.009280133539348357,323.42820143699646,0.001
13700,137010,0.671875,1.4215251564979554,0.5615302869287991,2.5058544397354128,-0.06679168016895595,320.0778956413269,0.001
13800,138010,0.6716978458049887,1.4231075882911681,0.5801983705278073,2.4019316673278808,0.043716339589709455,319.38461804389954,0.001
13900,139010,0.6719812925170068,1.4210503458976746,0.6083953241232731,2.271144723892212,0.06806949167722902,316.4455597400665,0.001
14000,140010,0.6713789682539683,1.4229232549667359,0.6190223166843783,2.214098262786865,0.06330298022677106,314.1218841075897,0.001
14100,141010,0.671733276643991,1.42092022895813,0.6578108395324124,2.0565644025802614,-0.05163098660426282,306.93711256980896,0.001
14200,142010,0.671343537414966,1.4214402556419372,0.6664541268154446,2.01657350063324,-0.039183184272304925,304.85299468040466,0.001
14300,143010,0.6716269841269841,1.42121319770813,0.6676585193057032,2.0051355361938477,0.021836305543728448,303.51606035232544,0.001
14400,144010,0.671733276643991,1.4211747527122498,0.6675876726886291,1.998552393913269,-0.002960223038991614,301.1487190723419,0.001
14500,145010,0.6718041383219955,1.4211486220359801,0.6677647892313142,2.0018258929252624,-0.03463649977672013,298.6318004131317,0.001
14600,146010,0.671875,1.4209475874900819,0.6678002125398512,1.9999982714653015,0.05619764559001682,295.5406539440155,0.001
14700,147010,0.6716978458049887,1.420713973045349,0.6678356358483882,2.000911200046539,0.027709735585670376,294.97205901145935,0.001
14800,148010,0.6716624149659864,1.421526837348938,0.6678710591569252,1.9867703080177308,-0.04138577476871582,292.0402820110321,0.001
14900,149010,0.6719812925170068,1.4211111307144164,0.6678710591569252,2.000916051864624,0.024197750092801628,291.48583936691284,0.001
15000,150010,0.6719458616780045,1.4214029788970948,0.6678356358483882,1.9837720155715943,0.02091486628103186,286.77137672901154,0.001
15100,151010,0.6719104308390023,1.4213489413261413,0.6678710591569252,1.994554352760315,0.032237350525666536,288.88713991642,0.001
15200,152010,0.6719812925170068,1.4207523941993714,0.6678710591569252,2.0001279592514036,0.03564180635871731,288.86066794395447,0.001
15300,153010,0.6718395691609977,1.4208481311798096,0.6678710591569252,1.9927924394607544,0.02628781037489289,287.4747567176819,0.001
15400,154010,0.6721584467120182,1.4211025357246398,0.6678710591569252,1.9956185698509217,0.0227484317910814,288.3027482032776,0.001
15500,155010,0.6718395691609977,1.420885145664215,0.6678710591569252,1.9921653866767883,0.02720559447206775,287.8076753616333,0.001
15600,156010,0.6719104308390023,1.4209712982177733,0.6678710591569252,1.99904967546463,-0.038219284265830586,288.95655620098114,0.001
15700,157010,0.671875,1.4206357955932618,0.6678710591569252,2.000256288051605,0.039985057903584004,291.4681566953659,0.001
15800,158010,0.6720521541950113,1.4209102630615233,0.6678710591569252,1.994854485988617,0.014812930884630402,296.02594459056854,0.001
15900,159010,0.6718395691609977,1.4217488408088683,0.6678710591569252,1.990539288520813,-0.03212925387795804,296.3173327445984,0.001
16000,160010,0.6716978458049887,1.4208497405052185,0.6678710591569252,1.9985541105270386,-0.015564994504905933,298.85055100917816,0.001
16100,161010,0.6718395691609977,1.4203392624855042,0.6678710591569252,1.999335241317749,-0.05970237537769935,302.33316385746,0.001
16200,162010,0.6715915532879818,1.4218780279159546,0.6678002125398512,1.9860398173332214,-0.11170639777620191,298.4063367843628,0.001
16300,163010,0.6714498299319728,1.4226489901542663,0.6677293659227772,1.9945842385292054,-0.02124006357418378,299.3816418647766,0.001
16400,164010,0.6715561224489796,1.4209696650505066,0.6678710591569252,1.9958940148353577,0.059285320251019596,301.3986840248108,0.001
16500,165010,0.671201814058957,1.4225560784339906,0.6679064824654622,1.9895201921463013,0.06336536377001717,302.98370373249054,0.001
16600,166010,0.6720521541950113,1.4205620884895325,0.6678710591569252,1.997602379322052,-0.022706745658857306,300.6076053380966,0.001
16700,167010,0.671875,1.4208598017692566,0.6678356358483882,1.9988921880722046,-0.06437064392884916,303.6765366792679,0.001
16800,168010,0.6716624149659864,1.4208288311958313,0.6678710591569252,1.993597960472107,0.041370775382207084,301.82955825328827,0.001
16900,169010,0.6719104308390023,1.420593011379242,0.6678710591569252,1.991630530357361,-0.12924408136204804,300.73316967487335,0.001
17000,170010,0.670422335600907,1.4246816635131836,0.6677647892313142,1.9856362462043762,-0.053708920428513766,301.06371331214905,0.001
17100,171010,0.6718395691609977,1.4203887820243835,0.6678710591569252,1.9961671233177185,0.05179334327708931,302.2090092897415,0.001
17200,172010,0.6713789682539683,1.4232104897499085,0.6677293659227772,1.9853119373321533,0.0016764321303601513,304.81237411499023,0.001
17300,173010,0.6718395691609977,1.4208853244781494,0.6678710591569252,1.9849207639694213,0.028371196862516546,301.7172746658325,0.001
17400,174010,0.6716624149659864,1.4204864978790284,0.6678710591569252,1.9980278730392456,-0.0036257678735063807,304.9675419330597,0.001
17500,175010,0.6720521541950113,1.4205234885215758,0.6678710591569252,1.9976114511489869,0.01306413260647157,304.6791721582413,0.001
17600,176010,0.6719104308390023,1.4203503012657166,0.6678710591569252,1.9934148907661438,-0.002668095832281425,299.6625850200653,0.001
17700,177010,0.6715915532879818,1.4208306312561034,0.6678710591569252,1.9931453704833983,-0.017653162014162668,299.80810379981995,0.001
17800,178010,0.6714498299319728,1.4231135368347168,0.6677293659227772,1.9765383005142212,-0.02531403671466675,299.28486263751984,0.001
17900,179010,0.6719458616780045,1.4210275530815124,0.6678710591569252,1.995546293258667,0.03354042904127643,299.82717657089233,0.001
18000,180010,0.6717687074829932,1.421866524219513,0.6678356358483882,1.9890424847602843,0.0028147456192132267,300.7753920555115,0.001
18100,181010,0.671485260770975,1.4212365865707397,0.6678710591569252,1.9895680665969848,-0.09627199190678612,295.0603498220444,0.001
18200,182010,0.671875,1.4202881097793578,0.6678710591569252,1.996676540374756,0.06547782705772533,295.2133221626282,0.001
18300,183010,0.6718041383219955,1.4206799268722534,0.6678710591569252,2.0017910957336427,-0.01348268306181968,300.17198300361633,0.001
18400,184010,0.671875,1.420854914188385,0.6678356358483882,1.9902031183242799,0.09157899872574576,296.910826921463,0.001
18500,185010,0.6719458616780045,1.420726227760315,0.6678710591569252,1.997293734550476,0.04836161518022685,296.00989639759064,0.001
18600,186010,0.6718395691609977,1.4203691244125367,0.6678710591569252,1.9997247219085694,-0.04276232691791528,298.5876034498215,0.001
18700,187010,0.671485260770975,1.4204248785972595,0.6678710591569252,1.9958175659179687,-0.022529610680140245,300.6952211856842,0.001
18800,188010,0.671875,1.4203802227973938,0.6678710591569252,2.000209164619446,0.019092926159662155,301.6292885541916,0.001
18900,189010,0.6718395691609977,1.4207311630249024,0.6678710591569252,1.995142638683319,-0.04340965647463209,302.56007635593414,0.001
19000,190010,0.6718395691609977,1.4207210898399354,0.6678710591569252,1.99730486869812,0.10643023747579762,298.5948827266693,0.001
19100,191010,0.6719812925170068,1.4205312371253966,0.6678710591569252,1.9975839138031006,0.009433633181758728,292.2821259498596,0.001
19200,192010,0.6717687074829932,1.4205883622169495,0.6678710591569252,1.9981463074684143,0.036546187908973946,288.4167865514755,0.001
19300,193010,0.6719104308390023,1.4212656974792481,0.6678710591569252,1.9759440660476684,0.08831579732796876,290.66651570796967,0.001
19400,194010,0.6718041383219955,1.420638620853424,0.6678710591569252,1.9971315503120421,0.05815612516583698,292.4261407852173,0.001
19500,195010,0.6718395691609977,1.4203452110290526,0.6678710591569252,1.9958542585372925,0.07833473539940869,292.89577531814575,0.001
19600,196010,0.6719104308390023,1.4202751994132996,0.6678710591569252,1.9905192136764527,0.027652785465277368,293.87436079978943,0.001
19700,197010,0.6718041383219955,1.4200608730316162,0.6678710591569252,2.000699758529663,0.04673912233755602,294.7462784051895,0.001
19800,198010,0.6716978458049887,1.4205514192581177,0.6678710591569252,1.9995522499084473,0.014655190747669836,289.7765773534775,0.001
19900,199010,0.6718041383219955,1.4201457142829894,0.6678710591569252,1.998387348651886,0.03449025013918222,289.7528077363968,0.001
19999,200000,0.6714143990929705,1.4220268607139588,0.6669146298264258,1.9792851090431214,0.24521854392489917,288.4672032594681,0.001
